#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
7736	family	BRANCHIOSTOMIDAE	1.18810869484913
7737	genus	BRANCHIOSTOMA	1.18810869484913
379107	species	THRAUSTOCHYTRIIDAE SP. STRAIN H41	1.18660925392413
50669	species	TRIOZOCERA MEXICANA	1.1821711024993
568390	species	LEUKARACHNION SP. ATCC PRA 24	1.1746395509516
219837	species	GELEIA FOSSATA	1.170213563961
215767	species	TRACHELOMONAS SP. M881	1.1698109025816
460511	species	UNCULTURED SPIROCHAETES BACTERIUM	1.1585562982735
273060	species	ARENICOLIDES ECAUDATA	1.157361578169
404721	species	UNCULTURED CODONOSIGIDAE	1.1565075362774
996601	species	PHILACTINOPOSTHIA BREVIS	1.1559237027091
136452	species	FILAMOEBA NOLANDI	1.152736108109
1423	species	BACILLUS SUBTILIS	1.15200712718097
84082	species	ICHTHYOPHAGA SP.	1.1490381761586
122015	species	MICROMEGISTUS BAKERI	1.147449608683
35500	infraorder	PECORA	1.14635889699088
9845	suborder	RUMINANTIA	1.14635889699088
467055	species	CHLORARACHNIOPHYCEAE SP. CCMP2014	1.146300109794
417442	species	PHYTOLACCACEAE ENVIRONMENTAL SAMPLE	1.142324289819
333133	species	VOROMONAS PONTICA	1.142055084025
331608	species	CERTESIA QUADRINUCLEATA	1.1411557810574
189615	species	XANTHOMENDOZA POELTII	1.14034015634
78597	species	APHANOASCUS MEPHITALIS	1.1357691988125
43995	species	JOHNSONELLA IGNAVA	1.134621802236
754195	species	BUNDLEIA NANA	1.133392500374
553300	species	RUEGERIA SP. SKUK MB1010	1.131086094139
209926	species	LIPOSCELIS DECOLOR	1.13083992295474
7238	species	DROSOPHILA SECHELLIA	1.12842602076165
170418	species	HALIMEDA HUMMII	1.124685576041
5444	species	SPOROBOLOMYCES SASICOLA	1.1238498507956
156128	species	NEPHROSELMIS PYRIFORMIS	1.122899991515
168855	species	LOTHARELLA AMOEBOFORMIS	1.1228059308512
4931	species	SACCHAROMYCES BAYANUS	1.1226202964683
136460	species	PARAFLABELLULA RENIFORMIS	1.118667627189
159862	species	NUMMULITES VENOSUS	1.1181981916047
9077	genus	ALECTORIS	1.1123474120878
9078	species	ALECTORIS CHUKAR	1.1123474120878
707170	species	PSEUDOCORYTHION ACUTUM	1.111950975254
996417	species	FLABELLIGERA COMMENSALIS	1.109827017797
181054	species	ERYNIOPSIS CAROLINIANA	1.1069860427644
87103	species	SCHIZOCHYTRIUM MINUTUM	1.106340697371
1126	species	MICROCYSTIS AERUGINOSA	1.10374778305183
559930	species	HENNEGOIDES PANGASII	1.094469699185
30082	species	AONIDIELLA AURANTII	1.093290141497
188058	species	UNCULTURED BURKHOLDERIA SP.	1.093064218205
61391	species	COEMANSIA BRAZILIENSIS	1.0928381913343
212696	species	UNCULTURED SPHINGOBACTERIALES BACTERIUM	1.091406208385
152159	species	CANDIDATUS PHYTOPLASMA CASTANEAE	1.0904771806585
34341	species	ARAUCARIA HETEROPHYLLA	1.0891820745167
215401	species	CUBICEPS PAUCIRADIATUS	1.08530748037758
215400	genus	CUBICEPS	1.08530748037758
247500	species	DIDYMOGENES PALATINA	1.0799223172971
139422	species	PARMIDIUM SCUTULUM	1.0796403563233
51936	species	CANDIDA VINI	1.078950441503
559934	species	HENNEGUYA MYSTUSIA	1.0779964789413
171534	species	UNCULTURED NITROSOPUMILALES ARCHAEON	1.0772286931644
70450	species	CRYPTOMONAS OVATA	1.0768730641365
57458	species	VORTICEROS IJIMAI	1.0757189873492
133705	species	ASTASIA CURVATA	1.0749497657874
175548	species	SULFOLOBUS SP. MVSOIL3/SC2	1.074552262664
654650	species	BURKHOLDERIA SP. ENRICHMENT CULTURE CLONE AH2_2.2	1.0745418846523
96771	species	PROTORHABDITIS SP. DF5055	1.072888814668
79325	species	CAENOMORPHIDAE GEN. SP.	1.0724361873143
162276	species	CYLINDROSTOMA CF. PARALUTHERI	1.070967151719
1003302	species	ACTINOPTYCHUS SP. SA19AI4	1.070245085842
238746	species	MICRONUCLEARIA PODOVENTRALIS	1.068911948837
2384	species	EPULOPISCIUM SP.	1.068224159043
390264	species	PSEUDOTRICHONYMPHA SP. AUPAQ P3	1.065953993873
67540	genus	GILA	1.0596190825473
943217	species	FILAMOEBA SP. COHH 87	1.058035759673
68455	species	CROCODYLUS SIAMENSIS	1.05568669525
76340	species	SCIAENOPS OCELLATUS	1.0550339210153
76339	genus	SCIAENOPS	1.0550339210153
8364	species	XENOPUS SILURANA TROPICALIS	1.052807392499
311114	species	TORPEDOSPORA RADIATA	1.050886273328
627966	species	OBLONGICHYTRIUM SP. PBS05	1.050559208552
505693	species	CHROMERA VELIA	1.049941765021
380015	species	COCCOMYCES STROBI	1.0492128551694
911901	species	CERATOMYXA SP. NG 2010	1.046540976386
99883	species	TETRAODON NIGROVIRIDIS	1.0461030919883
66791	species	GONYAULAX SPINIFERA	1.0448127335288
55639	species	PSYCHROPOTES LONGICAUDA	1.044793659512
100588	species	AUSTROBILHARZIA VARIGLANDIS	1.044718180187
6340	phylum	ANNELIDA	1.0440323164329
171954	species	UNCULTURED CANDIDATE DIVISION TM6 BACTERIUM	1.0440166470461
221933	species	NEOGONIOLITHON BRASSICA FLORIDA	1.042535684846
316087	species	UNCULTURED SPHINGOBIUM SP.	1.041700228356
61999	species	DILTA LITTORALIS	1.038753776212
1028728	species	NEOPEREZIA SP. YT 2011	1.03702017855456
9834	suborder	TYLOPODA	1.03699154855215
9835	family	CAMELIDAE	1.03699154855215
9838	species	CAMELUS DROMEDARIUS	1.03699154855215
9836	genus	CAMELUS	1.03699154855215
342563	species	FABREA SALINA	1.0360830631504
205650	species	DEHALOBACTER SP. TCA1	1.035665201585
100782	species	EUXINIA BALTICA	1.032589168653
404742	species	RICINULEI ENVIRONMENTAL SAMPLE	1.0320242257899
64183	species	UTERIPORUS SP. SC 1997	1.03185909801109
933485	species	MAULLINIA ECTOCARPI	1.0310402416598
7234	species	DROSOPHILA PERSIMILIS	1.0309942414025
65586	species	THALASSICOLLA NUCLEATA	1.029228850378
35153	species	DIXONIELLA GRISEA	1.02867345480673
293583	species	HELICOTYLENCHUS PSEUDOROBUSTUS	1.025404806037
366370	species	LUTEIMONAS SP. CHNTR51	1.02249439916
909419	species	STRONGYLOIDES SP. TA 2010	1.01962678101
201859	species	STROMBOMONAS ACUMINATA	1.0182823201276
96650	species	PELODERA TERES	1.0182275890264
81056	species	WOLFIPORIA COCOS	1.0147259315246
285631	species	UNCULTURED ENDOSYMBIONT OF PYRSONYMPHA VERTENS	1.0126658271537
33342	infraclass	PARANEOPTERA	1.01109670424914
118008	species	MENOIDIUM PELLUCIDUM	1.0103831228775
8078	species	FUNDULUS HETEROCLITUS	1.0089179298205
797134	species	CARPEDIEMONAS SP. PCS	1.006805089988
9761	suborder	MYSTICETI	1.00680091252173
159828	species	NOTATICUS FASCIATUS	1.0045731446866
2782	species	GRACILARIOPSIS LEMANEIFORMIS	1.003127878218
86111	species	PLAGIOSTOMUM CINCTUM	1.0029207294376
595499	no rank	CANDIDATUS SULCIA MUELLERI SMDSEM	1.000230934757
883309	species	HALALAIMUS SP. OUS4	1
271882	species	PSEUDOMONAS SP. DGII	1
144535	species	GLOMUS SP. WUM3	1
397554	species	HETEROMASTUS FILIFORMIS	1
293886	species	MYLONCHULUS SP. JH 2004	1
717858	species	AGROMYCES SP. IY07 4	1
693316	species	RHIZOPOGON NIGRESCENS	1
34021	species	CANDIDATUS LIBERIBACTER ASIATICUS	1
163357	species	POLYCOSTA TURNIAE	1
221497	species	DESULFUROCOCCALES ARCHAEON 121	1
561572	species	FRIESEOMELITTA VARIA	1
455383	species	EUCOLEUS DISPAR	1
74808	species	EUBOSTRICHUS PARASITIFERUS	1
3083	species	'CHLORELLA' MIRABILIS	1
449131	species	ARDISSONEA BACULUS	0.999622093504
260090	species	UNCULTURED GLOMERACEOUS AM FUNGUS	0.9987535658044
281610	species	PROTOPERIDINIUM DENTICULATUM	0.99809983010871
742177	species	ANTEHOLOSTICHA MONILATA	0.997213493056
34105	species	STREPTOBACILLUS MONILIFORMIS	0.99520347763297
332170	species	ZOROTYPUS SP. VN	0.9931178106037
223184	species	KOCURIA MARINA	0.992506950933
328343	species	SOIL AMOEBA AND16	0.9909921590571
447208	species	AMYLAX TRIACANTHA	0.988698853103
512084	species	VIBRIO SP. KALAICIBA13	0.988198738961
526218	no rank	SEBALDELLA TERMITIDIS ATCC 33386	0.987612434744
133829	species	UNCULTURED BACTERIUM KF GITT2 16	0.98720201059
363257	species	ARSENOPHONUS ENDOSYMBIONT OF TRICHOBIUS YUNKERI	0.986891248042
1612	species	LACTOBACILLUS FARCIMINIS	0.983894457576
84644	genus	LABEO	0.982477289995
135496	species	PHACUS TRIQUETER	0.98022236515745
442653	species	OLIGOFILOMORPHA INTERSTITIOPHILUM	0.977988141818
349901	species	PSEUDOALTEROMONAS SP. 1022	0.977072256135
293275	species	SYMBIODINIUM SP. CLADE C	0.976101864805
102232	species	GLOEOCAPSA SP. PCC 73106	0.9747455497139
216931	species	SPIROPLASMA ALLEGHENENSE	0.972903139182
527929	species	MARINE MAGNETIC SPIRILLUM QH 2	0.9710871174524
1377	species	AEROCOCCUS VIRIDANS	0.96864593529
1258	species	PEPTONIPHILUS ASACCHAROLYTICUS	0.9672294264968
40808	species	CYCLIDIUM PLOUNEOURI	0.9660859860589
4762	no rank	OOMYCETES	0.964357425186
856889	species	MANTAMONAS PLASTICA	0.963313298052
39585	species	SELAGINELLA APODA	0.962416887243
275449	species	SPHAEROMYXA ZAHARONI	0.96206142053
249035	species	UNCULTURED MYCORRHIZAL FUNGUS	0.9607440554471
117570	no rank	TELEOSTOMI	0.959916615810356
117571	no rank	EUTELEOSTOMI	0.959916615810356
687864	species	UNCULTURED ENTOMOPLASMA SP.	0.959326411315
84156	species	ARCHAEOGLOBUS PROFUNDUS	0.9582556816257
307972	species	APOSTICHOPUS JAPONICUS	0.957095106298
43975	species	SACCHAROMYCOPSIS SELENOSPORA	0.956959558958
173952	species	PYRENOPSIS SP. BUEDEL 24061B	0.956347562764
212695	species	UNCULTURED FLAVOBACTERIIA BACTERIUM	0.9562992156523
154535	species	UNCULTURED SYNECHOCOCCUS SP.	0.954238529175
90262	species	ABSIDIA REPENS	0.9522354990503
1408	species	BACILLUS PUMILUS	0.95101108447
363903	species	THRAUSTOCHYTRIIDAE SP. THEL2	0.949288086868
192928	species	SCHIZOPORELLA ERRATOIDEA	0.9476543353927
243521	species	BRACHYCONIDIELLA MONILISPORA	0.9474805932163
48955	species	LITHOPHYLLUM KOTSCHYANUM	0.9471072672101
626422	species	ALPHA PROTEOBACTERIUM ENRICHMENT CULTURE CLONE 20	0.946811327073
587	species	PROVIDENCIA RETTGERI	0.946540537231
82560	species	THIOLAMPROVUM PEDIOFORME	0.946095082082
157248	species	PSYCHROMONAS SP. NTW 2	0.945570760097
382362	species	CYCLOTELLA DISTINGUENDA	0.945454250339
45559	species	CANDIDA INSECTAMANS	0.944777650331
351713	species	PARABODO CAUDATUS	0.943755436802
262233	species	MINCHINIA CHITONIS	0.94160530848
319226	subspecies	RHYNCHOCYPRIS PERCNURUS SACHALINENSIS	0.94060406574412
186222	species	LIPOSCELIS SP. B1093	0.93974787556164
63446	species	NAEGLERIA SP. ATCC 30294	0.9396696239318
38881	species	BOTRYOCOCCUS BRAUNII	0.939419839213
146946	species	MIXOTROPHIC IRON OXIDIZING BACTERIUM	0.9377142609032
77924	genus	HEMISELMIS	0.935444415179533
464988	species	HEMISELMIS ANDERSENII	0.935444415179533
589351	family	HEMISELMIDACEAE	0.935444415179533
52268	species	UNIDENTIFIED ARCHAEON PM7	0.935124161006
90339	species	RHINOSPORIDIUM SEEBERI	0.935111925608
390612	species	BACTERIOVORAX SP. NZ7	0.934322133678
340708	species	AGGREGATA OCTOPIANA	0.9317062870173
432273	species	FRAGILARIA NANANA	0.931693548289
332169	species	ZOROTYPUS SP. MY1	0.9310226152075
1767	species	MYCOBACTERIUM INTRACELLULARE	0.930536789502
73874	species	MIXED CULTURE ISOLATE KOLL6	0.930478211062
70536	species	EDHAZARDIA AEDIS	0.92993196760855
555189	species	SPIROBOLELLUS MONTANUS	0.927678106022
86485	species	UNCULTURED GAMMA PROTEOBACTERIUM SUR ATT 8	0.924631247891
984456	species	COPICERUS SP. DEL130	0.923728678272
29190	species	AMMONIA BECCARII	0.92328128151299
884654	species	MYRIANIDA PACHYCERA	0.922720701147
403944	species	STAPHYLOCOCCUS SP. SK1 1 2	0.921799960113
33970	species	MELISSOCOCCUS PLUTONIUS	0.921469804671
186757	species	EUGLENA SP. BAPS 3 2000	0.9203201433546
590055	species	BACILLUS SP. VK1901	0.920166743819
122236	species	RHABDOMONAS INCURVA	0.9199642648917
674960	species	AMPHISCOLOPS BLUMI	0.9199436975318
577497	species	ARCHAIAS SP. 6668 MH 2008	0.9167337208411
73025	species	EUTREPTIELLA GYMNASTICA	0.915970511948
423253	species	DUMONTIA OREGONENSIS	0.913873582576
689459	species	MONHYSTERIDAE ENVIRONMENTAL SAMPLE	0.913830166761
631026	species	PORPHYROMONAS SP. 2018	0.913546511963
338282	species	MEGADASYS SP. MVS 2005	0.9134318083177
373098	species	GAMBIERDISCUS TOXICUS	0.91305755803378
79738	species	DUGESIA RYUKYUENSIS	0.912131726677
883736	species	DOLICHOLAIMUS SP. TCR114	0.912117713293
658523	species	SHEWANELLA SP. CSQ3	0.910779514855
566476	species	PHALACROMA RAPA	0.9084711965458
9721	order	CETACEA	0.90760334224142
5865	species	BABESIA BOVIS	0.90271522622196
357660	species	HALOMONAS SP. B 1189	0.9023019820095
55676	species	OLIGOBRACHIA MASHIKOI	0.899521481041
364910	species	ZSCHOKKELLA SP. PS030203	0.899246819265
5980	species	COLPODA INFLATA	0.897484464519
282483	species	UNCULTURED BICOSOECID	0.8974586628887
234550	species	CANDIDA SP. BG01 8 31 001A 2 1	0.8960270239075
85707	species	ANCYROMONAS SIGMOIDES	0.894849174576
338645	species	CANDIDATUS CONTUBERNALIS ALKALACETICUM	0.891662350683
797122	species	KIPFERLIA BIALATA	0.891122530602
9528	subfamily	CERCOPITHECINAE	0.89109377932302
9527	family	CERCOPITHECIDAE	0.89109377932302
314294	superfamily	CERCOPITHECOIDEA	0.89109377932302
417182	species	MYCONYMPHAEA YATSUKAHOI	0.889924666997
293674	species	RHABDITIS CF. TERRICOLA JH 2004	0.888664436432
45880	species	HAPLOSPORIDIUM LOUISIANA	0.8882637311253
136366	species	PARMIDIUM CIRCULARE	0.8882296495945
404767	species	UNCULTURED AURICULARIACEAE	0.8881469361431
479469	species	CALLIOTROPIS PAGODIFORMIS	0.887315422884
291196	species	UNCULTURED CALDISERICA BACTERIUM	0.8870088238208
148097	species	CANDIDA ASIATICA	0.8868372910012
191600	species	POLYDISPYRENIA SIMULI	0.8867546756355
35799	species	NITROSOSPIRA BRIENSIS	0.884771349104
171695	species	THERMODESULFATATOR INDICUS	0.883839575927
263857	species	ACOELA SP. ASP2	0.88356717838383
241706	species	EUGYMNANTHEA INQUILINA	0.882974487939
104778	species	SEISON NEBALIAE	0.88130878337
186804	family	PEPTOSTREPTOCOCCACEAE	0.8810763218323
159715	species	PATAGONOTOTHEN BREVICAUDA	0.8806330223703
509935	species	PONTOCYPRIS MYTILOIDES	0.8802457918364
189441	species	UDOTEA DOTYI	0.879634818456
221215	species	UNCULTURED CANDIDATE DIVISION WS6 BACTERIUM	0.878788267283
406018	species	GAMMA PROTEOBACTERIUM ASL6	0.8787839917665
245098	species	PARVICAPSULA PSEUDOBRANCHICOLA	0.8733945839341
10128	genus	APODEMUS	0.87053827276942
754351	species	APODEMUS CHEJUENSIS	0.87053827276942
159736	species	MACROBRACHIUM NIPPONENSE	0.869678621745
547280	species	BACILLUS SP. KDNB1	0.8678406120783
325080	species	VANNELLA SP. STRAIN RSL/I	0.86765596329409
1117156	species	MONILIELLA ACETOABUTANS	0.865989822829
297964	species	VALENZUELA OYAMAI	0.8659583436382
490733	species	COLWELLIACEAE BACTERIUM 04OKA 12 54	0.864446301551
35556	species	PELLIODITIS TYPICA	0.863797442847
473182	species	OPADOMETA SP. FAPDNA047	0.8634842436101
332171	species	ZOROTYPUS SP. MY2	0.861669792348
281844	species	MORTIERELLA SP. MS 6	0.861291750178
7913	species	POLYODON SPATHULA	0.860819163889
685676	species	DIPLOSTYLA CONCOLOR	0.8590293087809
79322	species	CAENOMORPHA SP.	0.8581954444409
37863	species	STEINERNEMA GLASERI	0.8572883542552
40330	species	FURGASONIA BLOCHMANNI	0.8567542962576
119089	class	CHROMADOREA	0.856485170632461
114959	species	ENSICULUS CULTELLUS	0.854924326916
40215	species	ACINETOBACTER JUNII	0.85491952340111
883363	species	OXYSTOMINA SP. AUK14	0.854731519538
189436	species	RHIPILIOPSIS RETICULATA	0.85222487626
373636	species	HEPATOCYSTIS SP. PP1	0.8516870141615
121009	species	HAPLOGNATHIA SP. AMNH1	0.85154248475
59669	species	SARCOCYSTIS SP.	0.85045819375964
321164	species	SCOMBEROMORUS NIPHONIUS	0.850191532888
645015	species	PROCYLIOSOMA LEAE	0.850044286963
595205	species	GLYPHIULUS SP. QY 2009	0.849254577244
285617	species	ANOPLOSTOMA RECTOSPICULUM	0.84795834476888
461836	no rank	THECAMONAS TRAHENS ATCC 50062	0.846147949923
43186	species	POLYPODIUM HYDRIFORME	0.846122991218
76005	species	X SYMBIONT OF ANOMONEURA MORI	0.845990885525
512244	species	PHYLLOTHALESTRIS SP. NEW CALEDONIA RJH 2007	0.842318792862
682658	species	EUGLENA SP. BIBONG100404 2	0.8413009183295
297385	species	PROSCHIZORHYNCHUS TRIDUCTIBUS	0.840832926314
374153	species	BABESIA SP. MA#361 1	0.840538574687
258581	species	NEWHOUSIA IMBRICATA	0.8398910194759
44223	species	PSEUDOMONOCELIS OPHIOCEPHALA	0.8393693736734
472933	species	METINAE SP. FAPDNA067	0.8374586058339
262782	species	SYMBIODINIUM SP. EX SARCOPHYTON GLAUCUM	0.836723724574
41871	species	ACIPENSER FULVESCENS	0.8364835110976
435424	species	SOLIFORMOVUM IRREGULARE	0.8364086222884
351023	species	BREVIBACTERIUM SP. LB12	0.836321924976
561102	species	CERATOMYXA CUTMOREI	0.83586566026
13679	species	SCOMBEROMORUS CAVALLA	0.8356230323673
88645	species	SQUAMARINA LENTIGERA	0.834990989989
188467	species	POLYGORDIUS SP. SHP 2002	0.834832535357
178600	species	HALOBACTERIUM SP. NCIMB 718	0.8343092085389
433190	species	ANTHICOMORPHUS SUTURALIS	0.833956660992
573610	species	EUTIMA LEVUKA	0.8316763190305
650279	species	GREGARINA KINGI	0.831206894519
49256	species	MELOSIRA VARIANS	0.829014214567
652932	species	TRACHELOTRACTUS ENTZI	0.8286295022443
432551	species	NEIDIUM AFFINE	0.828612369571
2741	species	PEPTOCOCCUS NIGER	0.827684397821
104045	species	GLYPTOTERMES FUSCUS PARABASALIAN SYMBIONT CLONE GF10	0.826066087875
374807	species	UNCULTURED THERMINCOLA SP.	0.824701371019
469764	species	ACTUS SALVADORICUS	0.824367466803
289992	species	MUCILAGO CRUSTACEA	0.8238411034934
5613	species	KURTZMANOMYCES NECTAIREI	0.82235024886
361508	species	ANAEROCOCCUS SP. GPAC215	0.82040750119527
379739	species	LEPTOTRICHIA SP. ULM D	0.820184095705
672140	species	THRAUSTOCHYTRIUM SP. HK5	0.8197173693181
194842	species	UNCULTURED METHANOBACTERIALES ARCHAEON	0.819478471366
9903	genus	BOS	0.81673020101595
9224	family	PSITTACIDAE	0.816236259552
301708	species	CLOSTRIDIUM SP. MLG480	0.8136350276091
191597	species	AMBLYOSPORA FEROCIOUS	0.8091104216143
41882	species	MESOSTIGMA VIRIDE	0.808423325098
432728	species	ENDOMYCHIDAE SP. UPOL 002231	0.80656824878806
34763	genus	OIKOPLEURA	0.806341734119884
30302	class	APPENDICULARIA	0.806341734119884
41302	family	OIKOPLEURIDAE	0.806341734119884
34765	species	OIKOPLEURA DIOICA	0.806341734119884
189431	species	CHLORODESMIS FASTIGIATA	0.8063277568808
86665	species	BACILLUS HALODURANS	0.806196032252
482896	species	BACILLUS SP. DFVB3	0.804508148105
175244	species	UNCULTURED BASIDIOMYCOTA	0.803585323311
189445	species	UDOTEA ARGENTEA	0.803019199413
65881	species	UNIDENTIFIED RUMEN BACTERIUM 12 71	0.802558549078
344382	species	IRONUS DENTIFURCATUS	0.802521869737
459246	species	BRYOMETOPUS PSEUDOCHILODON	0.802164483731
324676	species	SYNCHYTRIUM DECIPIENS	0.8020316951912
179883	species	UNCULTURED CANDIDATUS SACCHARIBACTERIA SP.	0.7985121178272
390258	species	PSEUDOTRICHONYMPHA SP. SA16PSA P1	0.7974812901995
672926	species	SELENIDIUM PISINNUS	0.7970063568425
350073	species	ASAJIRELLA GELATINOSA	0.79693354158955
503960	species	STENOTROPHOMONAS SP. A200	0.7961175102566
389186	species	LITHOPHYLLUM CF. KOTSCHYANUM	0.796068224526
576302	species	MURRAYON DIANEAE	0.7955259380742
143017	species	JAKOBA LIBERA	0.7945758954701
104090	species	SPIROTRICHONYMPHA SP. HS1	0.79362349678
183512	species	UNCULTURED CHRYSOPHYTE	0.793183839481
5726	species	TRITRICHOMONAS MURIS	0.791341213136
415242	species	DESULFOVIBRIO PSYCHROTOLERANS	0.790971161475
89828	species	ALLOMACHILIS FROGGARTI	0.7908627384914
558755	species	CRYPTOSULA PALLASIANA	0.788738901596
126451	species	UNCULTURED EUBACTERIUM E1 K4	0.7879615268571
516513	species	EPHELOTA SP. QD 5	0.78783398947
37352	species	GRUBERIA SP.	0.787659721053
238867	species	BLASTOCYSTIS SP. AFJ96 T8	0.784891652574
983145	species	ALLANTION SP. CCAP 1906/1	0.784670627747
389833	species	MEGAHEXURA FULVA	0.7831919254136
536595	species	GRIFFITHSIA CORALLINA	0.783117973518
50602	species	MENGENILLA CHOBAUTI	0.78268045648061
104089	species	SPIROTRICHONYMPHA LEIDYI	0.7812592503283
285686	species	TERANYMPHA MIRABILIS	0.7803719024868
129934	superfamily	CETOMIMOIDEA	0.779567235181
33392	infraclass	ENDOPTERYGOTA	0.777778223810128
96639	species	LABYRINTHULID QUAHOG PARASITE QPX	0.777468331386
332305	species	CONCHELLIUM CAPSULA	0.77580966003
529368	species	HALOALKALIPHILIC BACTERIUM OM E1 2	0.775793479487
9090	genus	COTURNIX	0.7755009278365
420356	species	LABYRINTHULA SP. L93 3	0.775489257273
265901	species	PHOTOBACTERIUM SP. J15	0.7753188168182
124940	species	HUA GABONII	0.7730688464747
33550	suborder	HYSTRICOGNATHI	0.77157268572408
233184	species	CRYPTOMONAS PYRENOIDIFERA	0.7699032962
185687	species	BUDDENBROCKIA PLUMATELLAE	0.76925397386
71168	species	GEOTRIA AUSTRALIS	0.76906788170863
74402	species	KIONOCHAETA SPISSA	0.7690156412108
367893	species	RAVENELIA HAVANENSIS	0.769005031342
84062	species	CONVOLUTA CONVOLUTA	0.765849264289
412668	species	STREPTOMYCES SP. CG252	0.7658119191266
503936	species	CITROBACTER SP. A199	0.7654548383241
430431	species	PARVICAPSULA SPINACHIAE	0.7651392210172
285705	species	EUCOMONYMPHA SP. MO 2004 1	0.7651333390154
215359	genus	NIBEA	0.76454492274553
240163	species	NIBEA ALBIFLORA	0.76454492274553
445249	species	PINNULARIA BREBISSONII	0.7639865324848
44283	subspecies	PASTEURELLA MULTOCIDA SUBSP. MULTOCIDA	0.7637143417914
459095	species	DESMOLAIMUS SP. DELASP1	0.763472986057
193054	species	MUNIDA LONGIPES	0.762967961015
32485	no rank	PERCOMORPHA	0.76112703240468
244506	species	CHLOROMYXUM TRUTTAE	0.7606794839121
4629	species	CANNA TUERCKHEIMII	0.760037383211
